dist,s,nq,repeat,mean,std,var
norm,0.4,1414,5,0.18643147815200636,0.01004611358672503,0.00010092439819738126
norm,0.4,1414,6,0.18448485154020897,0.01207015442039944,0.00014568862773228815
norm,0.4,1414,7,0.1825534336777407,0.013851151436894285,0.00019185439612777865
norm,0.4,1414,8,0.18590590554418046,0.01193007406215491,0.00014232666712850136
norm,0.4,1414,9,0.1876225400001477,0.013605176130442537,0.00018510081754036337
norm,0.4,1414,10,0.18419752445518095,0.014700624282268357,0.00021610835428841803
norm,0.4,1414,11,0.18305326334164143,0.010590082701194272,0.00011214985161813415
norm,0.4,1414,12,0.18734612500608552,0.018935933240150755,0.00035856956767544635
norm,0.4,1414,13,0.18348287175782158,0.01500019958075366,0.00022500598746244226
norm,0.4,1414,14,0.18232752491377513,0.011096824041178573,0.00012313950380087873
norm,0.4,1414,15,0.18430667319056077,0.013553145374475651,0.00018368774954167073
norm,0.4,1414,16,0.19032051566300526,0.010634670116099181,0.00011309620847825297
norm,0.4,1414,17,0.17696279498962525,0.011782599306261405,0.00013882964641191175
norm,0.4,1414,18,0.17767247596578203,0.014643211141763163,0.00021442363254225684
norm,0.4,1414,19,0.18672301686324275,0.013468546796086972,0.00018140175279838462
norm,0.4,1414,20,0.183957719428906,0.012722621014656217,0.00016186508548257197
norm,0.4,1414,21,0.18308703232762663,0.016071664749188582,0.0002582984078103109
norm,0.4,1414,22,0.186547155921784,0.013259371826628364,0.00017581094123678598
norm,0.4,1414,23,0.178008284629876,0.01707686977360425,0.00029161948126463856
norm,0.4,1414,24,0.19168301068145838,0.008743410735660935,7.64472312924709e-05
norm,0.4,1414,25,0.1776206353529218,0.014303041470261726,0.00020457699530002674
norm,0.4,1414,26,0.18032909386078738,0.020618326079935474,0.0004251153703385473
norm,0.4,1414,27,0.18734798895366112,0.01070043011007782,0.00011449920454066003
norm,0.4,1414,28,0.18486286161466436,0.008092452296195705,6.548778416620314e-05
norm,0.4,1414,29,0.18157104916248584,0.008910453991162142,7.939619032861735e-05
norm,0.4,1414,30,0.18526907756216482,0.01427897433069556,0.0002038891079366627
norm,0.4,1414,31,0.18587558282263464,0.011404890006218997,0.00013007151605395393
norm,0.4,1414,32,0.18205853786848647,0.01190256729319817,0.00014167110816911083
norm,0.4,1414,33,0.18605163789782586,0.016280668876399725,0.00026506017906297074
norm,0.4,1414,34,0.18314534615294928,0.011756195929061387,0.00013820814272247955
norm,0.4,1414,35,0.18664131649691526,0.014538457553546581,0.00021136674803627563
norm,0.4,1414,36,0.18811344371418737,0.014310834184279067,0.0002047999750499303
norm,0.4,1414,37,0.18412597547437948,0.01199476461956708,0.00014387437827881818
norm,0.4,1414,38,0.17983741824810454,0.009843439510166137,9.689330139029978e-05
norm,0.4,1414,39,0.18857633912356397,0.01320397014052168,0.00017434482747178813
norm,0.4,1414,40,0.1865906656888971,0.016260548305251327,0.0002644054311874118
norm,0.4,1414,41,0.17976169064317454,0.016302659738675403,0.0002657767145550279
norm,0.4,1414,42,0.1886950558527618,0.012993088619020892,0.00016882035186173024
norm,0.4,1414,43,0.18181289457798896,0.01358151971004944,0.00018445767763446141
norm,0.4,1414,44,0.1878989366458565,0.011894134149192881,0.00014147042715899626
norm,0.4,1414,45,0.18688921466018335,0.010900705824064771,0.00011882538746279961
norm,0.4,1414,46,0.18406898455062337,0.00861438058059494,7.420755278733121e-05
norm,0.4,1414,47,0.18519763021564895,0.014634109630129158,0.00021415716466663897
norm,0.4,1414,48,0.18510358618781358,0.01902863842523548,0.0003620890803183482
norm,0.4,1414,49,0.18421910322945903,0.012667754815062307,0.00016047201205453426
norm,0.4,1414,50,0.18906493318958692,0.012924220290861623,0.0001670354701267193
norm,0.4,1414,51,0.1814528402644894,0.011952507502804641,0.00014286243560460122
norm,0.4,1414,52,0.18384176108991382,0.011060201680275668,0.0001223280612083727
norm,0.4,1414,53,0.18412941727131812,0.013389652452172546,0.00017928279278997026
norm,0.4,1414,54,0.1823984810950873,0.010688163143487056,0.0001142368313817951
norm,0.4,1414,55,0.17951360976787906,0.010472395360225971,0.00010967106458088244
norm,0.4,1414,56,0.18637625481931866,0.01304006578146992,0.0001700433155850627
norm,0.4,1414,57,0.1853330436847776,0.014844084952759684,0.00022034685808474647
norm,0.4,1414,58,0.18168531673616697,0.012457233075740029,0.00015518265590331137
norm,0.4,1414,59,0.18391234900451936,0.01354935208016401,0.00018358494179224479
norm,0.4,1414,60,0.18872537387651275,0.008417252198669078,7.085013457599942e-05
norm,0.4,1414,61,0.18171174114596986,0.010744219169661019,0.00011543824556571131
norm,0.4,1414,62,0.18061691650999095,0.012949948931639609,0.00016770117733207386
norm,0.4,1414,63,0.18400317245518716,0.013446735566744068,0.00018081469740193992
norm,0.4,1414,64,0.18157783090365426,0.013257094320876387,0.00017575054983261297
norm,0.4,1414,65,0.18145597976120517,0.01279187683689051,0.000163632113010176
norm,0.4,1414,66,0.18985598910010504,0.01094995875720342,0.00011990159678445588
norm,0.4,1414,67,0.186462636161828,0.015427217221686024,0.00023799903120508582
norm,0.4,1414,68,0.18529783777814307,0.016024797864143767,0.0002567941465866666
norm,0.4,1414,69,0.18221217636822545,0.013285648193937346,0.00017650844793307065
norm,0.4,1414,70,0.18218470820949514,0.01082662749895809,0.00011721586300119551
norm,0.4,1414,71,0.18463637929910667,0.010350886414504235,0.00010714084956596832
norm,0.4,1414,72,0.18174501823477393,0.016055895976119106,0.0002577917955959577
norm,0.4,1414,73,0.18683745209962999,0.010309238538357484,0.00010628039924075515
norm,0.4,1414,74,0.17464124754796453,0.010537792491139869,0.00011104507058632379
norm,0.4,1414,75,0.18691498584969451,0.012090190129840271,0.00014617269737568711
norm,0.4,1414,76,0.1859226134945229,0.015591178711916995,0.00024308485362693367
norm,0.4,1414,77,0.18141266382505375,0.011080148407705114,0.00012276968873677017
norm,0.4,1414,78,0.18159017102330993,0.01526182276238191,0.00023292323403035863
norm,0.4,1414,79,0.18234158304403014,0.014054440429515565,0.00019752729578680165
norm,0.4,1414,80,0.1837656461302724,0.013273580904124196,0.00017618795001833048
norm,0.4,1414,81,0.18439591511961415,0.014302557494955917,0.0002045631508965197
norm,0.4,1414,82,0.17892052444166778,0.01672641065345489,0.0002797728133480093
norm,0.4,1414,83,0.18231933659747374,0.007659879372409779,5.867375199986883e-05
norm,0.4,1414,84,0.1837904312369174,0.012575062819539216,0.00015813220491535756
norm,0.4,1414,85,0.1831568404596402,0.010300630782699362,0.00010610299452149365
norm,0.4,1414,86,0.18548538754409383,0.011393861720503938,0.00012982008490596496
norm,0.4,1414,87,0.18064672387755612,0.01609761212912024,0.0002591331162595991
norm,0.4,1414,88,0.1884052862485754,0.012237729597013023,0.00014976202568960852
norm,0.4,1414,89,0.17973036221653277,0.013216127898446072,0.00017466603662808457
norm,0.4,1414,90,0.18469373219615842,0.011707485868308037,0.00013706522535663238
norm,0.4,1414,91,0.18148937749833632,0.011212049499425671,0.00012571005397757142
norm,0.4,1414,92,0.18372205854452653,0.012982049672797185,0.00016853361370697349
norm,0.4,1414,93,0.1829669200497924,0.010187328928864123,0.00010378167070487184
norm,0.4,1414,94,0.18489085951443884,0.014883203656241338,0.00022150975107315554
norm,0.4,1414,95,0.18452500845592468,0.010322994802635444,0.0001065642216952384
norm,0.4,1414,96,0.177316615319505,0.014152259183730325,0.00020028644000347933
norm,0.4,1414,97,0.17803560041744224,0.011057011137278748,0.00012225749528990628
norm,0.4,1414,98,0.18832479048974843,0.009884631041671437,9.770593082997454e-05
norm,0.4,1414,99,0.18228113045563826,0.013034669228546392,0.0001699026018976142
norm,0.4,1414,100,0.18293625100583463,0.011850541207151545,0.00014043532690239681
norm,0.4,1414,101,0.18186643180416992,0.011712013752302278,0.00013717126613411768
norm,0.4,1414,102,0.18428243321460294,0.01733651391981576,0.00030055471489196564
norm,0.4,1414,103,0.1827252396288225,0.01506072631586222,0.00022682547716130482
norm,0.4,1414,104,0.1839352716577404,0.012906443790350091,0.00016657629131346644
norm,0.4,1414,105,0.18324538922356043,0.01635695190811011,0.0002675498757242269
norm,0.4,1414,106,0.18062310830863126,0.015022722024672686,0.00022568217703058583
norm,0.4,1414,107,0.18511382002223284,0.015854759338135974,0.0002513733936702098
norm,0.4,1414,108,0.18680185418030953,0.012796144205504942,0.00016374130652807768
norm,0.4,1414,109,0.18232135536847854,0.014012825295390798,0.00019635927275914422
norm,0.4,1414,110,0.18215866094164396,0.013428566070427675,0.00018032638670784136
norm,0.4,1414,111,0.18378918151319543,0.01454496081237996,0.00021155588503366868
norm,0.4,1414,112,0.18442958171317847,0.013265213942541052,0.0001759659009413855
norm,0.4,1414,113,0.18358377127620365,0.014902949408745246,0.00022209790107962027
norm,0.4,1414,114,0.18595977182087364,0.01377242211936641,0.00018967961103401318
norm,0.4,1414,115,0.18260502470463325,0.011599206507892482,0.00013454159161273532
norm,0.4,1414,116,0.1882732505015816,0.013607764301438565,0.0001851712492835058
norm,0.4,1414,117,0.18335896535260987,0.013759823213960415,0.00018933273487944393
norm,0.4,1414,118,0.18634798867062619,0.013004607530068948,0.000169119817011126
norm,0.4,1414,119,0.18577211610815392,0.010146824440171273,0.00010295804621965707
norm,0.4,1414,120,0.18676786900294587,0.011502271455242472,0.00013230224863008575
norm,0.4,1414,121,0.18450035877902948,0.010895711380001043,0.00011871652647628426
norm,0.4,1414,122,0.18131838920315743,0.015258431857441404,0.00023281974274818272
norm,0.4,1414,123,0.18414541808265436,0.01012198442558501,0.0001024545687117855
norm,0.4,1414,124,0.18885482117471994,0.014055462783667655,0.00019755603406306649
norm,0.4,1414,125,0.18396219661313978,0.01409904000817784,0.0001987829291521994
norm,0.4,1414,126,0.18642265240588926,0.00898886988942705,8.079978188904824e-05
norm,0.4,1414,127,0.181801799743935,0.007721775429061955,5.962581577686495e-05
norm,0.4,1414,128,0.19045551769400637,0.014152403214599964,0.0002002905167486194
norm,0.4,1414,129,0.18852050537735524,0.007891123743351236,6.226983393288164e-05
norm,0.4,1414,130,0.18452312353815428,0.011967662713315069,0.0001432249508196718
norm,0.4,1414,131,0.1854429671302703,0.01615394918974899,0.0002609500744249921
norm,0.4,1414,132,0.1821391868866874,0.009325606140849317,8.696692989424649e-05
norm,0.4,1414,133,0.1920931113009364,0.013531731111776003,0.0001831077468814066
norm,0.4,1414,134,0.18204309823950482,0.0154689103697312,0.00023928718802677742
norm,0.4,1414,135,0.18448096816643098,0.014434123401157779,0.0002083439183598506
norm,0.4,1414,136,0.18800846927171008,0.01107673711303651,0.00012269410507132042
norm,0.4,1414,137,0.1877560366551913,0.014444790239992398,0.00020865196507737963
norm,0.4,1414,138,0.1772305325905659,0.013720678780000922,0.0001882570261839676
norm,0.4,1414,139,0.18010755257922983,0.01319560036288817,0.00017412386893705438
norm,0.4,1414,140,0.18908434941982533,0.010829232101216916,0.00011727226790202696
norm,0.4,1414,141,0.18555815540315215,0.010065291211500977,0.0001013100871723188
norm,0.4,1414,142,0.18071460633169267,0.011491019135369183,0.0001320435207694207
norm,0.4,1414,143,0.1830803191826655,0.00874228446829884,7.642753772465914e-05
norm,0.4,1414,144,0.18884799085766163,0.012101060497112811,0.00014643566515478416
norm,0.4,1414,145,0.17474338021962213,0.014751885253773203,0.00021761811854049127
norm,0.4,1414,146,0.17975986184302947,0.009617660539205142,9.249939424738376e-05
norm,0.4,1414,147,0.18236093593235603,0.012974209773506013,0.00016833011924693894
norm,0.4,1414,148,0.18208746287346653,0.009207315456607044,8.477465791747497e-05
norm,0.4,1414,149,0.18920884168744,0.00922554152203121,8.511061637472194e-05
norm,0.4,1414,150,0.17830090001856136,0.011835581468838783,0.00014008098870552002
norm,0.4,1414,151,0.18700581943425654,0.012286866860254623,0.0001509670972416233
norm,0.4,1414,152,0.18358598699719858,0.015273947092137722,0.00023329345977342238
norm,0.4,1414,153,0.18599161138034673,0.015155197400877944,0.0002296800082595776
norm,0.4,1414,154,0.18504923168775228,0.016155936550538985,0.0002610142858250415
norm,0.4,1414,155,0.1835598824253896,0.014606342785764285,0.00021334524957524836
norm,0.4,1414,156,0.18145442001583123,0.011819274659021488,0.0001396952534653875
norm,0.4,1414,157,0.1840308531802046,0.01468032105719065,0.00021551182634219518
norm,0.4,1414,158,0.18607996003854846,0.011703266314996687,0.00013696644243973614
norm,0.4,1414,159,0.187617875272366,0.014154238416590819,0.00020034246515369535
norm,0.4,1414,160,0.1818691913773492,0.008809462151777647,7.760662340360283e-05
norm,0.4,1414,161,0.18288350699660216,0.015910816002130214,0.0002531540658536429
norm,0.4,1414,162,0.1796091712273611,0.012832676548673169,0.0001646775874028663
norm,0.4,1414,163,0.1835054384312782,0.01410701152277069,0.000199007774103585
norm,0.4,1414,164,0.1856104112232485,0.012421673825236252,0.00015429798062055943
norm,0.4,1414,165,0.18427855257291811,0.013007831541984573,0.00016920368142464874
norm,0.4,1414,166,0.18414685842352244,0.0067396023939875595,4.542224042904284e-05
norm,0.4,1414,167,0.18929397892439132,0.013507020232458693,0.0001824395955600485
norm,0.4,1414,168,0.18923485109318455,0.018005911692152675,0.0003242128558656004
norm,0.4,1414,169,0.18009650791818255,0.009938569517766095,9.877516405946941e-05
norm,0.4,1414,170,0.18144783929248554,0.014229483826385106,0.00020247820996535532
norm,0.4,1414,171,0.18072415739686082,0.008189872430961297,6.70740104354199e-05
norm,0.4,1414,172,0.18475605892028052,0.015431773755142368,0.00023813964122990078
norm,0.4,1414,173,0.18020924509611586,0.013393668186405604,0.0001793903474875336
norm,0.4,1414,174,0.1789145082380046,0.012425624126728959,0.0001543961349387488
norm,0.4,1414,175,0.17975824945477564,0.010917801906065748,0.00011919839846009289
norm,0.4,1414,176,0.18688842619282295,0.011021913006817458,0.00012148256632985184
norm,0.4,1414,177,0.18430371876944598,0.01304244001652749,0.0001701052415847176
norm,0.4,1414,178,0.18229054984758647,0.009967920192471731,9.935943296348568e-05
norm,0.4,1414,179,0.18483644390350332,0.014370494319571927,0.00020651110698884903
norm,0.4,1414,180,0.17885216122637723,0.012033754281876937,0.00014481124211659154
norm,0.4,1414,181,0.1828085014090441,0.0149982315081575,0.0002249469483722884
norm,0.4,1414,182,0.18493288112623077,0.017236051283760562,0.0002970814638564242
norm,0.4,1414,183,0.18421077268714275,0.009456792089459428,8.943091662326243e-05
norm,0.4,1414,184,0.18609315752328476,0.012852312431286761,0.00016518193483140822
norm,0.4,1414,185,0.18455578345336335,0.013979730685655382,0.00019543287004345473
norm,0.4,1414,186,0.1807128358377835,0.009025176785954651,8.145381601773473e-05
norm,0.4,1414,187,0.18408654160025062,0.010662673357684765,0.00011369260313268051
norm,0.4,1414,188,0.17531974954870988,0.01693218621743525,0.0002866989301019042
norm,0.4,1414,189,0.18416652888144197,0.012822603454598522,0.00016441915935388194
norm,0.4,1414,190,0.18001104449479377,0.013147256161440564,0.00017285034457453687
norm,0.4,1414,191,0.1863004394907441,0.009169044566638852,8.407137826500943e-05
norm,0.4,1414,192,0.18234484225078437,0.012330415492072167,0.00015203914620713329
norm,0.4,1414,193,0.18904649283485664,0.015074537013350977,0.0002272416661668886
norm,0.4,1414,194,0.1845214531068622,0.009776816105951049,9.558613316958384e-05
norm,0.4,1414,195,0.1881707425489689,0.01258061509684286,0.00015827187621491047
norm,0.4,1414,196,0.18013310075261377,0.011799120511995151,0.0001392192448565847
norm,0.4,1414,197,0.18168998884735976,0.015845476428897935,0.00025107912325876005
norm,0.4,1414,198,0.18441353807466127,0.011405460605474428,0.0001300845316230291
norm,0.4,1414,199,0.18131813146351636,0.012612342944536791,0.00015907119455060696
norm,0.5,1414,0,0.28679496986326447,0.016324901208511437,0.0002665023994676581
norm,0.5,1414,1,0.284331373487187,0.019840469907133403,0.0003936442461358661
norm,0.5,1414,2,0.2936437853292029,0.021103287944585304,0.00044534876207207946
norm,0.5,1414,3,0.28887306001251206,0.012579869734609452,0.00015825312253974288
norm,0.5,1414,4,0.28636742769800416,0.019011644492195695,0.00036144262629763486
norm,0.5,1414,5,0.2926286849774392,0.020651996173005855,0.0004265049459298484
norm,0.5,1414,6,0.28782197200978826,0.01564895412880863,0.0002448897653255567
norm,0.5,1414,7,0.284494222547808,0.012829430962290916,0.00016459429881618884
norm,0.5,1414,8,0.2934137450149615,0.017312177586024734,0.0002997114927700572
norm,0.5,1414,9,0.285524328719649,0.011590684356136638,0.0001343439638435906
norm,0.5,1414,10,0.2894664353682728,0.012757319466891449,0.0001627491999803275
norm,0.5,1414,11,0.2873067149867109,0.019872708610493856,0.0003949245475175966
norm,0.5,1414,12,0.28874126676698997,0.018882959963481313,0.00035656617698243815
norm,0.5,1414,13,0.2868877380336389,0.018195543054665437,0.00033107778705418364
norm,0.5,1414,14,0.27904738580705535,0.018919500782060217,0.00035794750984237715
norm,0.5,1414,15,0.2886112256686869,0.01694070509741981,0.0002869874891977455
norm,0.5,1414,16,0.2872729880724032,0.018511155366800057,0.0003426628730138106
norm,0.5,1414,17,0.29068227804203517,0.01735361109379483,0.000301147817994679
norm,0.5,1414,18,0.2903240172922022,0.016111491804358384,0.00025958016816190734
norm,0.5,1414,19,0.2886982866338216,0.02041705938985288,0.00041685631412877964
norm,0.5,1414,20,0.2863104762781022,0.01604205858092235,0.0002573476435137444
norm,0.5,1414,21,0.28205720557930425,0.018672521983953267,0.00034866307724121807
norm,0.5,1414,22,0.28749405204702666,0.015721905144881136,0.0002471783013846399
norm,0.5,1414,23,0.28625772940534466,0.015446453069281156,0.00023859291242150522
norm,0.5,1414,24,0.2867534570215203,0.0159445188005977,0.00025422767978261354
norm,0.5,1414,25,0.2883001395382458,0.01702864542475428,0.0002899747650020048
norm,0.5,1414,26,0.28343693835866135,0.01601137572204908,0.00025636415251262273
norm,0.5,1414,27,0.2845848542807809,0.018662844276899054,0.00034830175650378374
norm,0.5,1414,28,0.2877294633486198,0.019962055614889423,0.0003984836643719383
norm,0.5,1414,29,0.2839584367094844,0.019100895619074035,0.0003648442134507616
norm,0.5,1414,30,0.2761038434925921,0.014520997439638026,0.00021085936664197414
norm,0.5,1414,31,0.28778280169488035,0.022322437678982468,0.0004982912239320563
norm,0.5,1414,32,0.28048725365906424,0.016562419126090796,0.00027431372730829816
norm,0.5,1414,33,0.2900483247061727,0.022573805959989073,0.0005095767155192381
norm,0.5,1414,34,0.2892945773927694,0.016773570664311187,0.0002813526728306409
norm,0.5,1414,35,0.2812597404332344,0.014379495131389464,0.00020676988023365329
norm,0.5,1414,36,0.2905961895098875,0.023840185838869,0.00056835446083181
norm,0.5,1414,37,0.28726115324125784,0.0182011751337167,0.00033128277624822717
norm,0.5,1414,38,0.2955240614781892,0.014835717660852836,0.00022009851851254074
norm,0.5,1414,39,0.28567507687992805,0.016794055166110888,0.00028204028892237583
norm,0.5,1414,40,0.2847516724535475,0.0242888263752858,0.000589947086688779
norm,0.5,1414,41,0.28610375983532554,0.017952903385893337,0.00032230673998322044
norm,0.5,1414,42,0.2864028869742597,0.021180273006007964,0.00044860396460902964
norm,0.5,1414,43,0.288563310637952,0.018720918978246872,0.00035047280739008394
norm,0.5,1414,44,0.28384973893978943,0.017153000047428993,0.000294225410627099
norm,0.5,1414,45,0.2912281817742381,0.020414267510934125,0.0004167423180079806
norm,0.5,1414,46,0.2895883234039976,0.017344751855546122,0.0003008404169304706
norm,0.5,1414,47,0.2867673873358683,0.013956852483284333,0.00019479373124016007
norm,0.5,1414,48,0.27830457081637033,0.01876397683285953,0.0003520868265840892
norm,0.5,1414,49,0.2876045234415412,0.012910442490302734,0.00016667952529541427
norm,0.5,1414,50,0.2872477481131211,0.016164954849385016,0.0002613057652826561
norm,0.5,1414,51,0.29649568744863675,0.007032122316647504,4.9450744276291866e-05
norm,0.5,1414,52,0.2874854227267156,0.02563214863633808,0.0006570070437153282
norm,0.5,1414,53,0.29349509175783456,0.019448762090846478,0.000378254346866347
norm,0.5,1414,54,0.2898849705942466,0.014037756443385691,0.0001970586059638165
norm,0.5,1414,55,0.29697744933850306,0.014220087807413066,0.00020221089725053773
norm,0.5,1414,56,0.2783070056144221,0.014522935009376153,0.0002109156412865635
norm,0.5,1414,57,0.29308047639659524,0.02429250523594,0.0005901258106381723
norm,0.5,1414,58,0.28545271116266047,0.01590231843552792,0.00025288373162493124
norm,0.5,1414,59,0.2843183968337415,0.02006654894195677,0.0004026663864399464
norm,0.5,1414,60,0.2872305513719551,0.019270282499890278,0.00037134378762557755
norm,0.5,1414,61,0.2966415217260734,0.017930053732298754,0.0003214868268431205
norm,0.5,1414,62,0.2922104798119699,0.01649031815332347,0.0002719305927978295
norm,0.5,1414,63,0.2906157383063553,0.016392044886780907,0.00026869913557024005
norm,0.5,1414,64,0.29688693032129937,0.021238751102012697,0.0004510845483732456
norm,0.5,1414,65,0.29095363588334494,0.026195498178641002,0.0006862041248271841
norm,0.5,1414,66,0.293412369839183,0.018899621019517678,0.0003571956746813944
norm,0.5,1414,67,0.2889015966473759,0.018695753257954188,0.0003495311898823046
norm,0.5,1414,68,0.2840341882310116,0.018370757204535636,0.00033748472026799795
norm,0.5,1414,69,0.28230053487589274,0.02044349237983432,0.000417936380684344
norm,0.5,1414,70,0.2982563725527956,0.02416821624789783,0.0005841026766051526
norm,0.5,1414,71,0.2872731126902617,0.021421009276796757,0.00045885963843661276
norm,0.5,1414,72,0.29037423544086244,0.01820352139630462,0.00033136819122572017
norm,0.5,1414,73,0.29123662405689454,0.01786152683555955,0.00031903414089741396
norm,0.5,1414,74,0.2868122800348342,0.02305815621714658,0.0005316785681343354
norm,0.5,1414,75,0.29486146208477715,0.019374893030410602,0.0003753864799398533
norm,0.5,1414,76,0.2910275040038487,0.022499569960590608,0.0005062306484115112
norm,0.5,1414,77,0.2832665290945653,0.025325482683729448,0.0006413800731638801
norm,0.5,1414,78,0.2905525726056559,0.013706961822874845,0.00018788080241374848
norm,0.5,1414,79,0.29594207215156315,0.023439464383394067,0.000549408490580399
norm,0.5,1414,80,0.28570759715200517,0.01881092086701042,0.00035385074386492805
norm,0.5,1414,81,0.2912077462961694,0.021760036280351534,0.00047349917892221494
norm,0.5,1414,82,0.29565888740840063,0.022907470272863915,0.0005247521943021439
norm,0.5,1414,83,0.29236318883033485,0.020313876993250164,0.0004126535984968983
norm,0.5,1414,84,0.2859109400140003,0.02155815713444905,0.00046475413903359654
norm,0.5,1414,85,0.28155161720447214,0.014248301549727263,0.00020301409705196033
norm,0.5,1414,86,0.28746576714575656,0.020158589488116958,0.00040636873015041945
norm,0.5,1414,87,0.287029908885738,0.021261058958659037,0.0004520326280435757
norm,0.5,1414,88,0.2768895766154066,0.01992051479670781,0.00039682690976585485
norm,0.5,1414,89,0.2855142988756731,0.017734836549218334,0.00031452442742749043
norm,0.5,1414,90,0.2939044477332951,0.012381010487094076,0.0001532894206815335
norm,0.5,1414,91,0.2900349834864212,0.015618999092776451,0.0002439531326601516
norm,0.5,1414,92,0.2881619096412546,0.015450059734148132,0.00023870434578874544
norm,0.5,1414,93,0.28454766843336077,0.010144234874554682,0.00010290550119013145
norm,0.5,1414,94,0.2876799558568399,0.012293588199372383,0.0001511323108157479
norm,0.5,1414,95,0.2919128807673026,0.01621182000147024,0.00026282310776007053
norm,0.5,1414,96,0.28764433475772444,0.015209640823948382,0.00023133317399351723
norm,0.5,1414,97,0.291812313051928,0.019308217018364774,0.00037280724442827114
norm,0.5,1414,98,0.2909006539239731,0.019058509033238042,0.000363226766570016
norm,0.5,1414,99,0.28739381569999223,0.01628732157330492,0.0002652768440322439
norm,0.5,1414,100,0.29699347807031984,0.013928113591854323,0.00019399234822759713
norm,0.5,1414,101,0.2864695756030132,0.015480063724717648,0.00023963237292131922
norm,0.5,1414,102,0.2825230074759788,0.01705010657101174,0.0002907061340828578
norm,0.5,1414,103,0.2958483500230199,0.010119291002535578,0.0001024000503939975
norm,0.5,1414,104,0.2832261108302698,0.015633769790617702,0.00024441475786603066
norm,0.5,1414,105,0.2810068202859822,0.015761174475715463,0.00024841462085394456
norm,0.5,1414,106,0.28825371803026717,0.017021873084161775,0.00028974416329331104
norm,0.5,1414,107,0.2850019074670981,0.019765752692686465,0.0003906849795084422
norm,0.5,1414,108,0.29316646818323416,0.01966269142311562,0.00038662143400066453
norm,0.5,1414,109,0.2885163255358315,0.02226285861697709,0.0004956348737995112
norm,0.5,1414,110,0.2880846330084078,0.02038210033936534,0.0004154300142439567
norm,0.5,1414,111,0.29208571411490797,0.017794996531990428,0.00031666190157355137
norm,0.5,1414,112,0.283358227589104,0.018068408563307128,0.00032646738801059034
norm,0.5,1414,113,0.28504629357704503,0.018530841229986827,0.0003433920766909798
norm,0.5,1414,114,0.29120634756290315,0.018941181080839115,0.00035876834073713765
norm,0.5,1414,115,0.2782340218720905,0.008209400111960632,6.739425019825924e-05
norm,0.5,1414,116,0.2860039355235071,0.01700198948453509,0.0002890676464322418
norm,0.5,1414,117,0.29988274946033994,0.016547375127398255,0.0002738156236068384
norm,0.5,1414,118,0.29251864621329193,0.0127485993805661,0.00016252678616617035
norm,0.5,1414,119,0.29152683639291926,0.01916777593883834,0.00036740363444151
norm,0.5,1414,120,0.28679578923519233,0.019630768151102457,0.0003853670582023385
norm,0.5,1414,121,0.2835037011729722,0.0177034042995518,0.0003134105237933891
norm,0.5,1414,122,0.2960491052139568,0.018927643423511956,0.0003582556855676154
norm,0.5,1414,123,0.2808540117100561,0.020789955337698236,0.0004322222429434874
norm,0.5,1414,124,0.28516903750823763,0.01972174677714252,0.00038894729594173135
norm,0.5,1414,125,0.284867423385446,0.015209253250983554,0.00023132138445255382
norm,0.5,1414,126,0.28252322295097904,0.019112580356779773,0.000365290727894364
norm,0.5,1414,127,0.29596080802536245,0.019586912281150306,0.0003836471327094767
norm,0.5,1414,128,0.29716945445878734,0.019844339959112296,0.000393797828412821
norm,0.5,1414,129,0.2817973978959221,0.01815091613580032,0.0003294557565688563
norm,0.5,1414,130,0.2890529435649738,0.017850580999621515,0.0003186432420240486
norm,0.5,1414,131,0.28959018999545094,0.0205033244526971,0.00042038631361256677
norm,0.5,1414,132,0.29065127261162355,0.015254229977541129,0.00023269153220771443
norm,0.5,1414,133,0.29566121412463664,0.01512574668282896,0.0002287882127131113
norm,0.5,1414,134,0.28449494605798525,0.018677705571761485,0.00034885668542541004
norm,0.5,1414,135,0.28146101806557217,0.024198851013292916,0.0005855843903635476
norm,0.5,1414,136,0.28684774379706335,0.019799642116550713,0.00039202582794348883
norm,0.5,1414,137,0.28900288633305055,0.01603398699931384,0.0002570887390941652
norm,0.5,1414,138,0.2817214823618249,0.014693490820171283,0.00021589867248245778
norm,0.5,1414,139,0.2941522839711603,0.021893526416046055,0.0004793264989301064
norm,0.5,1414,140,0.29216960319785845,0.016735274684383235,0.00028006941876175843
norm,0.5,1414,141,0.29193944278408474,0.01858056647102916,0.000345237450384333
norm,0.5,1414,142,0.2896671521216187,0.017522966201742013,0.0003070543445073929
norm,0.5,1414,143,0.28726057671069233,0.02351170049818734,0.0005528000603164628
norm,0.5,1414,144,0.2929406826279381,0.015802906680708228,0.0002497318595591727
norm,0.5,1414,145,0.289327872053749,0.012569823605915392,0.00015800046548382783
norm,0.5,1414,146,0.2787854650082607,0.015416714867353317,0.0002376750973012728
norm,0.5,1414,147,0.2915188751726136,0.02010523368631893,0.00040422042158149346
norm,0.5,1414,148,0.2917219693153972,0.020737135420057024,0.00043002878542978355
norm,0.5,1414,149,0.2785903015947894,0.020785397147990242,0.00043203273459968094
norm,0.5,1414,150,0.2980240166438665,0.017382724103417634,0.00030215909725553634
norm,0.5,1414,151,0.28189863206370724,0.014954611096821667,0.00022364039305718174
norm,0.5,1414,152,0.29483287657951657,0.014734856512430589,0.00021711599644191814
norm,0.5,1414,153,0.2910750089385846,0.017476211317997377,0.0003054179620312996
